id,text,like_count,commentor,is_favorited,is_pinned,is_comment,comments,musical
UgwZRbCUcXAnsGoUIGZ4AaABAg," @coopahtroopah1175  yeah, it was in an episode of nightmare time called ""time bastard""",7,@sonjalahti713,False,False,True,3,Nerdy Prudes
UgzshHb5CrewD2eJmH54AaABAg,"that « I’M NOT A LOSER » Is my fav part of the musical 😩🖐️
1:10:41",6,@jailiay,False,False,False,0,Nerdy Prudes
UgxO7WB25iKrhXdaght4AaABAg,I'M NOT A LOSER,3,@illoee,False,False,False,1,Nerdy Prudes
UgxO7WB25iKrhXdaght4AaABAg,What did you say,2,@JBlack-zf1ls,False,False,True,1,Nerdy Prudes
UgxS_I5oAwIRyTHvsQ94AaABAg,"Not to mention the Man in a Hurry from Black Friday in “Hatchet Town”.

Also, I don’t recall if any of the NT episodes outright state it, but it couldn’t possibly be any clearer that Pokey is the cause of the events of TGWDLM.",0,@YouveBeenMegged,False,False,True,14,Nerdy Prudes
UgxIhSgS7wv1PWUP1r14AaABAg,I CANT WAIT,2,@Vintagefan,False,False,False,0,Nerdy Prudes
Ugy_MAb9LUgnReA81MB4AaABAg,O. M. G. I was not prepared for that 'dirty girl' song. 🔥,3,@nehamaw,False,False,False,0,Nerdy Prudes
UgzydOfcIzK-mvsL4F54AaABAg,"'butt stuff... Butter'

😂 That seen had me cracking up omg.",6,@nehamaw,False,False,False,0,Nerdy Prudes
UgzSVXzz0wz7W1X7smZ4AaABAg,love the play as always.. but sound is clipping here and there.. Great light design!,0,@harmvaneijken2908,False,False,False,0,Nerdy Prudes
UgzpGV30B90aDEDiMT94AaABAg,Their voices are constantly improving omg!,4,@nehamaw,False,False,False,0,Nerdy Prudes
UgxuoRErbh0HCxaQUxZ4AaABAg,I have listened to The Summoning at least 5 separate times and am not likely to stop anytime soon,7,@tabathamoonstone8633,False,False,False,1,Nerdy Prudes
UgxuoRErbh0HCxaQUxZ4AaABAg,"The names in the chorus underneath,  *chef's kiss *",2,@Clasteau,False,False,True,1,Nerdy Prudes
Ugz_JdU5chxZNcFL_iV4AaABAg,Omg i was so surprised to see Angela!,2,@dominiquewelbergen294,False,False,False,0,Nerdy Prudes
UgxFXtGKRgIIHsgiw2J4AaABAg,"I love the summon song, it depicts a group of lunatic, crazy, scary deities. It's so fitting",13,@rein9450,False,False,False,0,Nerdy Prudes
UgyfpjUrzOHbywZz9Bp4AaABAg,WAKE UP MOM STARKID JUST DROPPED,5,@EkaridonGaming,False,False,False,0,Nerdy Prudes
UgzOrdNtx0r7KP1gv2V4AaABAg,This beautiful production 💗,1,@hufflepuffwannabe,False,False,False,0,Nerdy Prudes
Ugyip-R7lcmMN4bYLwp4AaABAg,If I had a nickel for every time tapdancing was mentioned in NPMD I have two nickels that’s not much but it’s weird it happened twice.,5,@B_men_apo,False,False,False,0,Nerdy Prudes
UgwThoEaN4kfEpPnBqF4AaABAg,"I don't know if having sex with a demon ghost from hell counts as a necrophilia, but it's certainly another sexual abnormality to cross off the Starkid list.",10,@Rude_i_Wredne,False,False,False,0,Nerdy Prudes
UgxLzQ7Z2ZLBxgF7nx54AaABAg,"Max's makeup is incredible, it really adds a lot to the performance! I like how it amplifies his expressions - especially his eyes",294,@metaphysicalmonsters3667,False,False,False,0,Nerdy Prudes
Ugwn7oTo9-I3YKX0zgN4AaABAg,"Okey, so now we add The Barbecue Monologues in the same list as Workin' Boys and Santa Claus is Going to Highschool.
I adore the fact that each Hatchetfield play has given us their own ""in-story"" story that appears a few minutes and still manages to capture our curiositity to see it become a reality.",151,@misaelramirez3178,False,False,False,0,Nerdy Prudes
Ugxoj_K4YZk6i9k5TiF4AaABAg,2:24:03 is chilling and awesome every time I hear it. So many good songs!,7,@Crystalmonkey124,False,False,False,0,Nerdy Prudes
UgzLRPrXcDrHZMOzrvZ4AaABAg,This was very interesting,0,@MxSae,False,False,False,0,Nerdy Prudes
UgxnqpRsZSpePl61jil4AaABAg,God damn this was amazing. Seeing the lords of black all in one place at the end was so exciting. Tbh I was half expecting this to be a prequel where it would explain the time loop’s origins. I’m surprised it didn’t take affect this time around despite the casualties. But the new lore of the town itself is crazy interesting.,6,@Narnes64,False,False,False,0,Nerdy Prudes
UgyuOnPWLwt6we1471x4AaABAg,It makes a lot of sense that Grace would fall for someone with the largest God Complex I've ever seen.,4300,@krekln98,False,False,False,12,Nerdy Prudes
UgyuOnPWLwt6we1471x4AaABAg,About as close as she can get to God on earth I suppose,284,@cai9101,False,False,True,12,Nerdy Prudes
UgyuOnPWLwt6we1471x4AaABAg,something i saw being said on tumblr is the fact that Grace isn't actually in love with Max at all and only cares about his body while he on the other hand has a huge crush on her lmao,335,@crispyliza7050,False,False,True,12,Nerdy Prudes
Ugzivr0Azs1TgaeOh-l4AaABAg,"1:47:24 YOU CAN HEAR THE MOTIF FOR INEVITABLE IN THE BACKGROUND. STARKID I WILL NEVER FORGIVE YOU FOR THIS


also i love/hate how wiggly still uses “fwendy-wend” in human form. like that wasn’t just an act for being a kids toy he just actually talks like that",30,@pokenerd265,False,False,False,0,Nerdy Prudes
UgwAN_2PX8YZHFj9F554AaABAg,As a life long Starkid fan.. this blew me away!,4,@DwayneFosho,False,False,False,0,Nerdy Prudes
UgygWBg7X6f09Iz9pjJ4AaABAg,WE EATING GOOD TONIGHT,0,@genzhours9466,False,False,False,0,Nerdy Prudes
Ugw4uaP5mSwABZA9ItB4AaABAg,1:23:03 - 1:23:50 HER VOICE!!!,2,@dvckduckgoose,False,False,False,0,Nerdy Prudes
UgxKE7qSvsP5cN-kfRN4AaABAg,"I think i got all the lords in black's stereotypes
Wiggly: Prep class president 
Pokey: Theatre kid
Nibbly: popular cheerleader 
Blinky: weird or quiet kid
Tinky: class clown maybe
.Wiggly has the tie and crown while also wearing a sport jacket
.Pokey is obvious 
.Nibbly has the sport cap and fluffy shirt thing
.Blinky is dressed in a weird hoodie and shiny sunglasses but im not sure if it's a weird kid thing or if that's his twist on the quiet kid look
.Tinky keeps laughing in a goofy way and talks about having fun but honestly im not sure",3,@kaylaHat,False,False,False,0,Nerdy Prudes
Ugz7hggZpzZtaZyoRfN4AaABAg,I really like Paul and Emma making an appearance here and Pete just being the hot chocolate nerd is amazing.,23,@BAGELBURGERMEAL,False,False,False,0,Nerdy Prudes
UgyijywjQpwt0Bexr4N4AaABAg,“if things were different would you like to go to homecoming with me” MY HEART,5,@unsaltedtoast,False,False,False,0,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,its crazy how this musical is 1h long and richie is part of the team and he doesn't die the most heartbreaking way and everyone is happy forever and ever,715,@cyanuwu1864,False,False,False,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,"i know! shame it ends on a cliffhanger though, i’d love to know if they won the big game (sure they did and everything was fine though)",115,@scrambled_eggo,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,"​ @scrambled_eggo don't worry, if they didn't they'll get em next time",56,@Middleman0000,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg, @scrambled_eggo  of course they won! they had richie on the team! their most important asset!,49,@cyanuwu1864,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg," @cyanuwu1864 oh absolutely! he’s so confident in himself too, so glad he’s finally feeling happy and welcomed :)",34,@scrambled_eggo,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,"Yeah, he might never have a real Rei or Asuka, but... he got someting better, friendship.",12,@lluviapacifica9601,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,​​ @lluviapacifica9601 The real waifus were the friends we made along the way,13,@seanperone449,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg,Two hours,0,@twist_ending7545,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg," @twist_ending7545 we know babe, the joke is that if it ended at 1h then things would’ve been fine",3,@scrambled_eggo,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg, @scrambled_eggo  oh. I misread the comment,2,@twist_ending7545,False,False,True,10,Nerdy Prudes
UgzDv6lubimmCuzDUIx4AaABAg, @twist_ending7545 np ❤,0,@scrambled_eggo,False,False,True,10,Nerdy Prudes
Ugw2Hp5yMxvbY_Zps8l4AaABAg, @rexyggor6417  :(,0,@genericname2747,False,False,True,3,Nerdy Prudes
UgxJ4kmLcQT5Fe_4ZdR4AaABAg,And now I’m defending Grace Chastity!,15,@ninahardy9664,False,False,False,1,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @bandotaku  lol i never said it couldn’t, I just thought it was funny since it’s Jon Matteson lol",12,@sunnydayzz0,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @sunnydayzz0  That's fair, I just worry about the implication of it, which some comments prove.",9,@bandotaku,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @bandotaku  no no no, I’m sorry people might take it that way. I’m glad people can like the things that they like and that make them happy. As long as they’re not being weird with it, I always think it okay to let people do what they want <333",9,@sunnydayzz0,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg, @sunnydayzz0  You are awesome ☺ Thank you for being considerate,7,@bandotaku,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @bandotaku  thank you, babe. Have an amazing day <3",6,@sunnydayzz0,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg,​​ @bandotaku Good to see you're thinking about the implications...unlike some crabby barista who won't sing when I tip her!,3,@UnprofessionalProfessor,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg, @UnprofessionalProfessor  The NERVE!!😨,3,@bandotaku,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @redscrunchie222  get ready for audits. audits coming out your ears, audits in your wazzoo, audits coming out your yin-yang, audits---",2,@kailavanderwielen3588,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg, @bandotaku lmao I’m so sorry but this comment made me think of “think about the implications. TELL ME YOULL THINK ABOUT THE I M P L I C A T I O N S”,0,@eviedeleviebevie,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg," @eviedeleviebevie  I should know this reference, but my mind is coming to a blank. Where is it from?",0,@bandotaku,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg, @bandotaku  the guy who didn’t like musicals! :),1,@eviedeleviebevie,False,False,True,27,Nerdy Prudes
UgzvFF1fiyKvTGEISVF4AaABAg, @eviedeleviebevie  Of course! Thank you!,1,@bandotaku,False,False,True,27,Nerdy Prudes
UgwoYpKretVPWSNL1YZ4AaABAg,"It would've been nice to see General McNamara come back for this one, but it was still a great show, and that twist ending was jaw dropping! AMAZING JOB!!!",6,@PrinceTrexus,False,False,False,0,Nerdy Prudes
UgxaHhx_YugWhQv0vjV4AaABAg,The 'Nani' caught me off guard 😂,3,@robelcheapo,False,False,False,0,Nerdy Prudes
UgyOMr9xeVyZgY0dvJt4AaABAg,"48:41 Pete: ""Am I reading as ghost or Lin Manuel Miranda?""

2:11:02 Max comes in as a ghost, beatboxing, and catches the bullet in slow motion.

This is actually genius writing.",5100,@JackBongos,False,False,False,13,Nerdy Prudes
UgyOMr9xeVyZgY0dvJt4AaABAg,"oh my god you’re right! i made the  connection between the bullet slow-mo and Hamilton but forgot about the LMM line earlier in the show, that’s amazing. good catch!",384,@bee_doug,False,False,True,13,Nerdy Prudes
UgyOMr9xeVyZgY0dvJt4AaABAg,"""You kinda look like that homeless guy downtown.""
Oh, you mean his time-tossed brother?",337,@Clasteau,False,False,True,13,Nerdy Prudes
UgyOMr9xeVyZgY0dvJt4AaABAg,Wow. Great catch.,34,@Tacticslion,False,False,True,13,Nerdy Prudes
UgyOMr9xeVyZgY0dvJt4AaABAg,My headcanon is that Max loved musicals lol,97,@greeneyesgirl467,False,False,True,13,Nerdy Prudes
UgxfKCOI3o58WJbr80V4AaABAg,"Just realized the detail of Grace's choreo in ""High School is Killing Me""

Whenever they say the lyrics ""Im so fuckin dead"" the other casts has a whispering choreo, while Grace covers her mouth everytime.",3,@SpeysBarr,False,False,False,0,Nerdy Prudes
UgyOWwv7xk2ttadSWHR4AaABAg,"Ghost, or LMM? 😂😂😂",0,@Clasteau,False,False,False,0,Nerdy Prudes
Ugxh68KQ0fJq7FvQuaJ4AaABAg,"Cram session, OMG Ruth",0,@Clasteau,False,False,False,0,Nerdy Prudes
UgytrS5lPmOTCcDdCuh4AaABAg,"I have a question: Mayor Lauter (@1:54:30) says ""I'm not touching that book ever again - what did he summon the Lords for? Where's Steph's mom?",2,@alexhead2645,False,False,False,1,Nerdy Prudes
UgytrS5lPmOTCcDdCuh4AaABAg,i have a theory that he used it to gain power as mayor and got in contact with nibbly (the hungriest lord in black) if you havent watched honeyqueen yet the plot of that nmt ep gave me the idea!,1,@interneptcorner,False,False,True,1,Nerdy Prudes
UgyV_fxYTqy6MZOerbp4AaABAg,❤❤❤,0,@tamyagriffin7617,False,False,False,0,Nerdy Prudes
UgxlArSov0rNSaYuhTF4AaABAg,"1:10:07 I'm just imagining Jeff's piano lighting on fire as he wrote this song.

1:22:23-1:22:34 I'M IN A HURRY!",0,@VivaLaDnDLogs,False,False,False,0,Nerdy Prudes
UgwKEi2UkGrnQVPgMDJ4AaABAg,Dirty soup lolololol holly fuck i cringed.,1,@helluvadetective,False,False,False,0,Nerdy Prudes
UgxaWnYehthKluM1Lhx4AaABAg,"Will Branner (Max) is just… he’s… he’s hot, funny, musically talented and can act! I never thought I’d see this combination! ❤",1,@rayewonderland,False,False,False,0,Nerdy Prudes
Ugx-MoC7fkdl8hxCBWp4AaABAg,"NPMD is the tits!! New favorite show of Starkid’s!

Glad Stephanie was responsible with the gun props. Certainly didn’t need an Alec Baldwin moment in Hatchetfield.",2,@tiff3682,False,False,False,2,Nerdy Prudes
Ugx-MoC7fkdl8hxCBWp4AaABAg,What?,0,@twist_ending7545,False,False,True,2,Nerdy Prudes
Ugx-MoC7fkdl8hxCBWp4AaABAg, @twist_ending7545  there's an on going case where alec baldwin shot a prop gun that ended up being real and it killed and injured people on set. the weapons handler is also being investigated for it,0,@abigailw7146,False,False,True,2,Nerdy Prudes
UgxB81Xr-sAskwN2wXp4AaABAg,Phenomenal. The story the acting the music everything was amazing,1,@satchiko9884,False,False,False,0,Nerdy Prudes
Ugzkl4uH-PI8m9VufkZ4AaABAg,the punk pop ass group dance number finale hit me like a truck okay you guys,1,@firelordoregano5632,False,False,False,2,Nerdy Prudes
Ugzkl4uH-PI8m9VufkZ4AaABAg,"mfs really said ""2 of our friends are dead > w <  !! 🕺🕺💃💃""",1,@firelordoregano5632,False,False,True,2,Nerdy Prudes
Ugzkl4uH-PI8m9VufkZ4AaABAg,Lmao they are not coping well at ALL,0,@twist_ending7545,False,False,True,2,Nerdy Prudes
UgwyUDUINBsuIRNPwxF4AaABAg,2:17:57,0,@gayLoRddd,False,False,False,0,Nerdy Prudes
UgwSnugMb8dtycyBYcp4AaABAg,damn coming back to this now and it's insane how will branner completely owns this musical. like lebron levels of GOAT in one show goddamn,2,@fleabaggage6126,False,False,False,0,Nerdy Prudes
Ugw68N6TygTTlYH0QgF4AaABAg,need miss Mariah Rose Faith Casillas to be in every musical ever 🙏🏻❤️ just insanely good,2,@bugsbunnyscousin7532,False,False,False,0,Nerdy Prudes
UgzBShUBvmRuEntZUVZ4AaABAg,Happy this happens during 2021 or they would definitely include a skibidi in there,0,@Joojins,False,False,False,4,Nerdy Prudes
UgzBShUBvmRuEntZUVZ4AaABAg,What,1,@twist_ending7545,False,False,True,4,Nerdy Prudes
UgzBShUBvmRuEntZUVZ4AaABAg,"​ @twist_ending7545 Yk, bunch of teens?",0,@Joojins,False,False,True,4,Nerdy Prudes
UgzBShUBvmRuEntZUVZ4AaABAg, @Joojins  skibidi is more of a gen alpha thing tbh. They would be saying sh!t like rizz though lol. I could see Max saying it,3,@twist_ending7545,False,False,True,4,Nerdy Prudes
UgziSq52NmNIRDBLCIh4AaABAg,"""So you do know the bible?"" is so underrated 🤣",7,@clarklesparkle2421,True,False,False,0,Nerdy Prudes
Ugz12kT-QTi2HrmUXKl4AaABAg,I just watched this for the first time the other day and I keep coming back,3,@avvyy5186,True,False,False,0,Nerdy Prudes
UgwvNCFUPwFJv8vmWGd4AaABAg,wtf just found this by chance but never ever expected to see Angela from Smosh in there idk,3,@dagauss2288,False,False,False,3,Nerdy Prudes
UgwvNCFUPwFJv8vmWGd4AaABAg,Same I love starkid and Smosh and I never knew Angela was part of it 😭,2,@kateshaffer7414,False,False,True,3,Nerdy Prudes
UgwvNCFUPwFJv8vmWGd4AaABAg,She's actually Angela from Starkid lol. She joined Starkid first,1,@twist_ending7545,False,False,True,3,Nerdy Prudes
UgwvNCFUPwFJv8vmWGd4AaABAg, @twist_ending7545  I said “from smosh” since that’s where I know her “from” sorry for the misunderstanding but I have no doubt you’re right,1,@dagauss2288,False,False,True,3,Nerdy Prudes
UgwlnFnv_GeES5atDR94AaABAg,"Also, how am I only just noticing the play on words with the offical timestamps? S. Lauter House being slaughterhouse? Genius. Can’t believed I missed it the first billion times I watched NPMD",95,@BusyBuzzingBee3,True,False,False,0,Nerdy Prudes
Ugx3psTPRi7Vue6xSPl4AaABAg,Back again thinking about the Max and Richie harmony during the titular song. Hauntingly beautiful,3,@BusyBuzzingBee3,True,False,False,0,Nerdy Prudes
UgzWZU-t66VLBtPkI4J4AaABAg,2:01:26,0,@wilsonsimons12,False,False,False,0,Nerdy Prudes
Ugyqew2nN9dMU4eXVmN4AaABAg,"I loved the musical!
But funny enough my dad just entered the room right before the ""love making"" scene between Grace and Max lmao",1,@pepitocovid-91,False,False,False,0,Nerdy Prudes
Ugy8A0Iu9Kjyksg9a8B4AaABAg,"It's wierd the way the main characters never personally react to the first kid's death, or even the Mayor's despite his daughter being right there lol",2,@bigsky14,False,False,False,1,Nerdy Prudes
Ugy8A0Iu9Kjyksg9a8B4AaABAg,Steph does react to her Dad's death,1,@twist_ending7545,False,False,True,1,Nerdy Prudes
