,id,parent,text,like_count,author,is_favorited,is_pinned
151,UgzpOJXUEvcSC8hVDZ94AaABAg.A3OSJuVx8HuA3RIFv8T1k6,UgzpOJXUEvcSC8hVDZ94AaABAg,Clivesdale*,0,@twist_ending7545,False,False
152,UgwdhyybYoKHXUr9gnt4AaABAg,root,my ex bff loved starkid lol,0,@River_gay,False,False
153,UgwSz3i0_1MRsrN9zqB4AaABAg,root,"I just noticed this while rewatching but at 1:52:25 Solomon says that he gained access to the black book 15 years ago and NPMD takes place in 2021. In Black Friday, General McNamara says PEIP has known of Wiggly for 13 years and BF was set in 2019. I wonder if the events that lead Solomon to gaining access to the black book (and potentially using it - he mentions that he will never touch the book again) triggered something in the Black & White that made PEIP aware of the Lords in Black",2,@lunarb00ts3,False,False
154,UgwZ42McmL7j7sDn_yd4AaABAg,root,Gonna be honest I didnt like the songs or the play until ‘bully the bully’ then the song became AMAZINGGGG and so did the play!!,0,@thekirstenempire,False,False
155,Ugwk-NL7mWtYYnP09OR4AaABAg,root,Paul and emma still making hot chocolate nerd wait 😔,1,@thekirstenempire,False,False
156,UgxJRmE_fjjdUSLjKfJ4AaABAg,root,Monologuing and barbecuing.. 😔 what more could a girl ask for?,1,@thekirstenempire,False,False
157,UgyNhD_7UvLuTFFErFN4AaABAg,root,SORRY THAT SINGER IN HATCHET TOWN WITH HER BELTS?? ASTONISHING AMAZING SPECTACULAR 1:23:14,1,@thekirstenempire,False,False
158,UgyNhD_7UvLuTFFErFN4AaABAg.A3NcgCWbUQ1A3RIvo-t-aM,UgyNhD_7UvLuTFFErFN4AaABAg,That's Bryce Charles! She made her starkid debut in Nightmare Time 2 and she'll be playing the protagonist of their next musical,0,@twist_ending7545,False,False
159,UgyNhD_7UvLuTFFErFN4AaABAg.A3NcgCWbUQ1A3RagiaqXhs,UgyNhD_7UvLuTFFErFN4AaABAg, @twist_ending7545  hell yeaaahhhhh,0,@thekirstenempire,False,False
160,UgzDx5Tz6RgTF3k6-8d4AaABAg,root,“Nerdy prudes must die” the song was so good holy hell that guy can sing,0,@thekirstenempire,False,False
161,Ugx0070Iq5k3Kf8a7LR4AaABAg,root,The guy who replaced Max had a rlly good voice in Go Go Nighthawks like goddamn,0,@thekirstenempire,False,False
162,Ugylo3H_usdU7FxYqAp4AaABAg,root,“I DIDNT THINK THERE’D BE A SKELE-ON 😨😨”,1,@thekirstenempire,False,False
163,UgwmwpgDHawZuQA-OuN4AaABAg,root,"“HAHA! HAHA HA! HA..!”
”SPUNK”",0,@thekirstenempire,False,False
164,Ugz_jQkYRLmifuOECMp4AaABAg,root,1:10:07. а то никто не говорит мудилы,0,@glaciermood7499,False,False
165,UgzRI_y6wn-1HJifKct4AaABAg,root,This is my new comfort musical Ive watched it like 6 times in the past week along with The Guy Who Didn’t Like Musicals and Black Friday AND both Nightmare Time installments AND Working boys I might be a little hyperfixated,2,@I_accidentallee,False,False
166,UgzRI_y6wn-1HJifKct4AaABAg.A3MiJGlJhAjA3Ua7SQCE-x,UgzRI_y6wn-1HJifKct4AaABAg,I GET YOU SO MUCH 😭 i legit cant stop,2,@greenlemon-,False,False
167,UgxnJCL0ymqxRFDcdzB4AaABAg,root,Fifth time watching this week i may need help,1,@greenlemon-,False,False
168,Ugx4w7VovcalfTy8GM94AaABAg,root,"This is my first hatchetfield musical, and I know there are references to other musicals in the AU, but I feel like this musical is an amazing standalone. Great job guys",4,@Queerbirds,False,False
169,Ugx4w7VovcalfTy8GM94AaABAg.A3JxErpHv0mA3LTWndJxn6,Ugx4w7VovcalfTy8GM94AaABAg,"You should definitely check out the others, they're really good too",0,@emmiesage1173,False,False
170,UgzIgy2tiVY8rEe-N4h4AaABAg,root,Thank you very much Alice Oseman for presenting this to me,1,@Siphodemos,False,False
171,Ugyv3naqYT_2D0sAWid4AaABAg,root,"So... Question... 

Any of the 'black alters' the cult of the stary children made can bring peopel back to life as a ghost yes? 

So...

Are Richie and Ruth ghosts now? Both were killed in the achool and its one of the sites.

If so... i saw a comment about a sequal ""The exorcism of Grace Chasity."" Thatd be a cool point of interest. Pete and Steph have to fight back against a corrupted power hungry satanic Grace with help from Richie and Ruth's ghosts.",6,@mattinghas4124,False,False
172,Ugyv3naqYT_2D0sAWid4AaABAg.A3GrBMjnAZYA3RJA3ece-A,Ugyv3naqYT_2D0sAWid4AaABAg,"The spell that brought Max back to ""life"" was only cast on the house. Not on the other altars.",3,@twist_ending7545,False,False
173,UgyR7W6iwAuGXrS1l2d4AaABAg,root,Just for once destroys me every single time,1,@greenlemon-,False,False
174,UgwKBPeYyLLgSgoChe14AaABAg,root,Beanscool?🤨 Excellent!!😁,1,@axothegremlin,False,False
175,UgwKBPeYyLLgSgoChe14AaABAg.A3Fr5OwKjBcA3e5Qx1WvAH,UgwKBPeYyLLgSgoChe14AaABAg,I don’t understand that joke/reference.  What is beanschool?,0,@davidrich27,False,False
176,UgytAsvwKp8G8IS8qV94AaABAg,root,"Why is Starkid just so incredible holy shit
(i know why, every member is amazing but damn)",2,@ValensEXP,False,False
177,UgzieobRUJ8NUKb2Vrp4AaABAg,root,who else found this thanks to Shandzii's animatic,2,@AidenGreen-re5tj,False,False
178,UgzieobRUJ8NUKb2Vrp4AaABAg.A3DTfLVw4EFA3WNXeUmLma,UgzieobRUJ8NUKb2Vrp4AaABAg,I realised shandzii's animatic was starkid after watching this.,0,@misahkay4025,False,False
179,Ugx0Wg2Nnn3Jcjo1_ah4AaABAg,root,got into smosh and heard that angela was in it and i had to see it🙏🙏,4,@kalsoup,False,False
180,Ugz2Tg1GXjovzkJzo1p4AaABAg,root,❤❤,0,@doodleder9651,False,False
181,Ugw5lxykWOSNUbWYWD54AaABAg,root,Ngl watching Smosh first and then seeing this with Angela was unbelievable. Also I want to see Dirty Dudes Must Die just to hear Angela do a full reprise of Nerdy Prudes Must Die,4,@tinycoke3718,False,False
182,Ugw5lxykWOSNUbWYWD54AaABAg.A3BOPOqetGuA3KI-QEQvUm,Ugw5lxykWOSNUbWYWD54AaABAg,I curious to hear what did you think!,0,@hufflepuffwannabe,False,False
183,Ugz4KuPcbgb_f6e1Dbd4AaABAg,root,y’all don’t get ruth flemming like i do,7,@bell._05,False,False
184,UgxdnV6IFBjQIxgPVC54AaABAg,root,"highkey, stephanie and peter tug on my heartstrings more than any other starkid romance. it has such proper and natural-feeling buildup that makes the high stakes that much more impactful.",9,@gracekeddy,False,False
185,Ugyrlus6e0Vq4BZDc-h4AaABAg,root,The way the cast harmonizes in high-school is killing me is scratching my brain so much oh my god,11,@voxicwaste,False,False
186,UgydxdNZnFfm1mWiJUx4AaABAg,root,amazing 🙌🙌🙌🙌🙌,1,@whysosour935,False,False
187,Ugx8QOWTB9syjBH_UgJ4AaABAg,root,I love Angela,2,@lexxlegion,False,False
188,Ugx8QOWTB9syjBH_UgJ4AaABAg.A37KDsTu329A3Llcrw8JHQ,Ugx8QOWTB9syjBH_UgJ4AaABAg,Same she’s so great!,2,@BEANZ.n.CHEZ.,False,False
189,Ugx7xQ3-ICwUypiRPkt4AaABAg,root,49:38 is this a call back to that moment in TGWDLM where ted says this to paul instead?,6,@coda4150,False,False
190,Ugx7xQ3-ICwUypiRPkt4AaABAg.A376qAff7p_A3WNcnOSYuq,Ugx7xQ3-ICwUypiRPkt4AaABAg,They are brothers,0,@misahkay4025,False,False
191,Ugx7xQ3-ICwUypiRPkt4AaABAg.A376qAff7p_A3e5kqm6W75,Ugx7xQ3-ICwUypiRPkt4AaABAg,Yeah.  I was wondering if the Mayor telling Ms. Testaburger’s head “you’re fucking worthless” was supposed to be another callback?,0,@davidrich27,False,False
192,UgyMEaiFaiVsKaOIs0t4AaABAg,root,Pls put this back on Spotify for my sake 🙏,0,@esy7061,False,False
193,Ugxu-nQy40JYM2P3L7l4AaABAg,root,2:20:51 Its so funny to see them dance together when they're the same acfors of Max who murdered Richie,3,@Acorn905,False,False
194,UgykvWKDtgk9KGmwHVh4AaABAg,root,2:11:06 I picture ldeath so much it feels more like a memory 😔,3,@Acorn905,False,False
195,UgykvWKDtgk9KGmwHVh4AaABAg.A36aLuq9oSXA3RJK-vmcyR,UgykvWKDtgk9KGmwHVh4AaABAg,💀,0,@twist_ending7545,False,False
196,UgykvWKDtgk9KGmwHVh4AaABAg.A36aLuq9oSXA3WNjWyVWZq,UgykvWKDtgk9KGmwHVh4AaABAg,😮,0,@misahkay4025,False,False
197,UgykvWKDtgk9KGmwHVh4AaABAg.A36aLuq9oSXA3WNnwYW5g6,UgykvWKDtgk9KGmwHVh4AaABAg,This is where it gets me. On my feet the enemy ahead of me,0,@misahkay4025,False,False
198,UgxuVOURlEnlAFvgdMp4AaABAg,root,"The wiggly bapack is one of my favorite parts of human Wiggly's outfit. In black firday wiggly was a peice of merchandise and they're talking to high-schoolers so maybe he taught ""These are students they have tiny fuzzy back packs too right?""",4,@Acorn905,False,False
199,UgwOKjzQxH31RJ3NZ9R4AaABAg,root,I love how Max hates nerds but constantly makes dad jokes when killing peoples,7,@Acorn905,False,False
200,UgxrYebUvDWY8o8VGLJ4AaABAg,root,Richie saying “You kinda look like that homeless guy from down town” because Joey PLAYED the homeless man in TGWDLM I love the connected universe,9,@I_accidentallee,False,False
201,UgxrYebUvDWY8o8VGLJ4AaABAg.A361PuTSQEcA3B-scMwwrV,UgxrYebUvDWY8o8VGLJ4AaABAg,"Also (Spoilers for Nightmare Time)


Pete Spankoffski is related to Ted Spankoffski who goes back in time to become the homeless man",3,@the_pineapple3436,False,False
202,UgxrYebUvDWY8o8VGLJ4AaABAg.A361PuTSQEcA3MhxSYu7Lo,UgxrYebUvDWY8o8VGLJ4AaABAg, @the_pineapple3436  yes since commenting this I did finish all of Nightmare Time which makes this even BETTER,2,@I_accidentallee,False,False
203,UgxrYebUvDWY8o8VGLJ4AaABAg.A361PuTSQEcA3iBvJ3PWug,UgxrYebUvDWY8o8VGLJ4AaABAg,"Yeah, that line is so demented once you know the lore!",2,@Clasteau,False,False
204,UgxPI64fav4tdSSLRHh4AaABAg,root,1:40:16 I love when grace says “DONT FULLW ME” always makes me giggle,3,@_gr33nguardain_7,False,False
205,Ugz-4ZnEvweBJvuh9pF4AaABAg,root,"I like how during the summoning, when they said give up the thing you treasure above all else and immediately thought, “GRACE’S VIRGINITY, SHES GONNA GIVE IT UP” and then cool as I think I am reprise came on and I was terrified. Surprised I was actually right though",5,@Basicallydeado_0,False,False
206,Ugwj-yhT8SYdXo3FYr94AaABAg,root,"The contrast between Max and Chastity is insane. They basically have the converse of each other’s arcs, and I love it. 

Max starts off as this guy who very clearly is a Sex Having Jock, who hates the Not Sex Having Nerds who are smarter than him. Yet, he very clearly, when he’s being pranked, has a sensitive side he’s scared of. When he dies, he lets go of that sensitivity, and goes full psycho, killing people. 

Chastity gets to the same spot from the opposite end. She starts super-pure, hating any non-virgin, but initially for religious reasons, not out of what seems to be pure hate. However, when she having sexual thoughts about Max, she starts getting more violent, until she finally has sex with him, and all pretense is dropped, as she straight up replaces him as the most psychotic killer in Hatchetfield. 

Then, of course, there’s the calling cards: “Nerdy Prudes” vs “Dirty Dudes”",3,@queenofthesalt5199,False,False
207,UgwHEk7wD8HAXxruq-p4AaABAg,root,"Oh man, Ruth's ""I used to dance"" in just for once was so heartbraking :'(",4,@staeris749,False,False
208,UgwHEk7wD8HAXxruq-p4AaABAg.A35RjjgfDKUA3dRHPa1tZ1,UgwHEk7wD8HAXxruq-p4AaABAg,Breaking* /lh /nm,0,@gayLoRddd,False,False
209,UgzqTlmZojmVdHb1k5d4AaABAg,root,"Ive been a Starkid fan sice AVPM, but i hadnt gotten around to watching this musical. I loved TGWDLM and it was stuck in my head and i thought I should take yime to return to Hatchetfield. And wholy cow! The set, the production, the score!!! As soon as the first spng started i was blown away. The cheap crude humor is gone because it is no longer needed. This script is clever, the music and vocals are amazing. I couldnt stop listening. Just so amazed at how far Starkid has come.",3,@pinksenshi9690,False,False
210,Ugyysjcs78hWjLb6R7N4AaABAg,root,"1:29:00 I might be misreading this, or it was super obvious and I'm dumb, but I think I just realized that this line was a joke about how she lost her hair and not just about how her hair is supposed to look",2,@kyliesouthwick5904,False,False
211,Ugyysjcs78hWjLb6R7N4AaABAg.A33jwxko4laA34xFTdr9KG,Ugyysjcs78hWjLb6R7N4AaABAg,"The song after that line actually fills in the gaps of the story, it's just well set up and not supposed to be immediately obvious. And you're definitely reading it correctly!",2,@marcelmittendorf833,False,False
212,UgxIyGH4hp3UwkJB3TJ4AaABAg,root,"A lord in black: Pay the price, or f*ck off! 

Grace Chastity: I paid the price~ now f*ck off!

I will never tire of great writing",7,@jaredt.murphy8257,False,False
213,Ugyr2P7x4q6Rg4K5O454AaABAg,root,"If i had a nickel every time i watched a Starkid production where Joey Richter plays a nerdy teenager who existed as a walking sex joke, I'd have two nickels. Which isn't a lot, but it's weird that it happened twice",5,@ValroggTheInvincible,False,False
214,UgyFIUIbkO7phRWrtzp4AaABAg,root,"This was so fucking good.. 
You guys in California are something else.. (A pennsylvanian)",0,@Sailorkyun,False,False
215,UgwRnNGklhjf2Rf-cgp4AaABAg,root,"Just, astounding. Every time I watch it, it gets better. 

3rd time watching and I just noticed Angela got to say ""Bitch"" as Grace Chastity",3,@jaredt.murphy8257,False,False
216,UgwRnNGklhjf2Rf-cgp4AaABAg.A30veuWCl_cA3RJXV6Nvru,UgwRnNGklhjf2Rf-cgp4AaABAg,Did you notice that Grace says bitch like how Max does,0,@twist_ending7545,False,False
217,UgxLeVSsHQxjXBuO2_94AaABAg,root,"OMG!!!! This was so much fun!! I'm absolutely hooked, and looking forward to checking out everything else!!",0,@Duecenage,False,False
218,UgxOXHNnot5QbNxKvq94AaABAg,root,"I think this is the first time I’ve seen a starkid show that left me feeling I need to see a film adaptation. This concept just feels so slasher movie, and i think it’d be so fun",6,@TheJimMcC,False,False
219,Ugwg0qV_aN5OklFYk0R4AaABAg,root,Ruth death was ruth-less ngl,2,@MusicalsAreCool,False,False
220,UgzxEgZ19TFqAOKNpXh4AaABAg,root,Was there a P.E.I.P thing in this one? Did I miss it?,1,@cosmic_tala,False,False
221,UgzxEgZ19TFqAOKNpXh4AaABAg.A3-6uvrycagA3RJa6OSDyV,UgzxEgZ19TFqAOKNpXh4AaABAg,"Nope. And that's because it wasn't world ending. Also, Jeff was in another musical at the time",1,@twist_ending7545,False,False
222,UgyB_Sc4Offy5OfGrNR4AaABAg,root,"1:23:05 WHO IS THIS???? Omg, literally chills from these 10 secs😭😭😭 Sing girl! im thinking… maybe  Bryce Charles??",3,@FatimaRChannel,False,False
223,UgyB_Sc4Offy5OfGrNR4AaABAg.A3-47q_5wkHA3RJbp2MEy2,UgyB_Sc4Offy5OfGrNR4AaABAg,Yeah,0,@twist_ending7545,False,False
224,UgyrdCGID-A2ymWo82J4AaABAg,root,Bro this was sooo good first time watching this channel!!!!,1,@user-di6zx2mg6n,False,False
225,UgxQrrhyBitkT9e7bYd4AaABAg,root,I wonder what grace was doing at the ‘cool as I think I am’ reprise,2,@alandoyle1077,False,False
226,UgxjSJl-NRYkHr9YSEd4AaABAg,root,were gonna talk about how a shotgun shell came out of a 9mil gun?,0,@gamechimp869,False,False
227,UgxjSJl-NRYkHr9YSEd4AaABAg.A2zWwdUbD6WA3RJe9Vx9jD,UgxjSJl-NRYkHr9YSEd4AaABAg,Don't think too hard about it lol,0,@twist_ending7545,False,False
228,UgxRxQbRw1XbQauSruh4AaABAg,root,for the record aot is not on star wars' level.,1,@gamechimp869,False,False
229,UgxSdFNnQp_NBokOQG94AaABAg,root,En mi cabeza Max no murió y todos se hicieron amigos y se querían mucho,2,@ErnestoNaciancenoVazquez,False,False
230,UgyrSnvMdyX9krVCYZZ4AaABAg,root,THAT LAST PART IS ICONIC,2,@haha5368,False,False
231,UgzGrzkU1hGj32zq15l4AaABAg,root,The chills I got during the nerdy prudes must die song… This score is insane,4,@rh_401,False,False
232,Ugw6iDk4kqYqcdIQG-B4AaABAg,root,"Me: Finally! A hatchetfield musical with a happy ending!!!
Grace: You fucking thought bitch",8,@maxmiller6283,False,False
233,Ugw6iDk4kqYqcdIQG-B4AaABAg.A2wxsBWNa9sA3RJkvUMYmu,Ugw6iDk4kqYqcdIQG-B4AaABAg,"Fun fact! One show did have a ""happy ending"" and that's because the power went out after 'Best of You' so they couldn't perform 'Dirty Dudes Must Die'.",2,@twist_ending7545,False,False
234,Ugx7tGzA55_OVHV7Jwl4AaABAg,root,i've been watching Angela Giarratana in Smosh for like a while and watching her here is a whole new experience for me. This is EPIC!,5,@GwynLegitimas,False,False
235,Ugw_gUNs0iAcTKMSAOd4AaABAg,root,It's honestly so weird every time Lauren plays a girl.  She's played guy characters so much that I sometimes forget she can play girls,0,@Yumixfan,False,False
236,UgzkeV302W19jA1ukdB4AaABAg,root,2:05:40 my favourite line in the show,5,@Faptastique,False,False
237,Ugzvi86aAzExXTcKD994AaABAg,root,"Please give me back NPMD on spotify! My life is just empty with out my daily dosis of ""Who will pray for you?""",3,@Bootyyyshaker-cj8fp,False,False
238,Ugzvi86aAzExXTcKD994AaABAg.A2vPXP-yPF7A3RKPh8bKFC,Ugzvi86aAzExXTcKD994AaABAg,"Wdym ""back""? They haven't put it on their yet. They won't for a while",1,@twist_ending7545,False,False
239,UgxJsCs5FU8UpmYoCKV4AaABAg,root,1:10:39 UGH HES SO GOOD,2,@carrot4460,False,False
240,UgzscClwSlmrhiG3Ngl4AaABAg,root,The lords of black are so children tv coded I love them <3,2,@Minamorana,False,False
241,UgzscClwSlmrhiG3Ngl4AaABAg.A2u6DjJYzDvA3dTc2uC2VZ,UgzscClwSlmrhiG3Ngl4AaABAg,"Frfr, they so silly",0,@gayLoRddd,False,False
242,UgxF0Mo3noU9kT9CBTx4AaABAg,root,"It doesn't matter how many times I rewatch this, I start crying like a little baby every time I hear ""cool as I think I am reprise"" without fail",13,@eebee306,False,False
243,UgyKJO0CjiY5uspA5NB4AaABAg,root,"Wow, angelas short.",3,@DepressedGoose,False,False
244,UgyKJO0CjiY5uspA5NB4AaABAg.A2sryzv45g2A2z1tgsLgCN,UgyKJO0CjiY5uspA5NB4AaABAg,"Whys my shit highlighted, am i being beemed up?!?!?",1,@DepressedGoose,False,False
245,UgyKJO0CjiY5uspA5NB4AaABAg.A2sryzv45g2A3Ap32ZbHaq,UgyKJO0CjiY5uspA5NB4AaABAg,Why does it have “translate to English” under it 😂 are you speaking in a secret tall person language,1,@pgclean7299,False,False
246,UgyKJO0CjiY5uspA5NB4AaABAg.A2sryzv45g2A3dTkGPOVcM,UgyKJO0CjiY5uspA5NB4AaABAg,"​ @pgclean7299 As a shortie, we must be to short to hear what it sounds like",0,@gayLoRddd,False,False
247,UgwU9li_l0-bs1EaheV4AaABAg,root,"I always love the difference between Richie (nerd) and Max (psycho jock) in pronouncing T’s. Richie pronounces (almost) every T and enunciates them so clearly like in “sTephanie LauTer” or “TelemarkeTer.” But Max doesn’t really enunciate the T’s, specifically in things like “skele’in.” I don’t know if that’s intentional, but I like the idea that it’s  supposed to show they’re on such different levels of high school “classes.”",71,@Cbell14-,False,False
248,UgwU9li_l0-bs1EaheV4AaABAg.A2sdcyNfh-fA3KrycDmGBH,UgwU9li_l0-bs1EaheV4AaABAg,"I’ve been thinking about this detail for DAYS. Literally it sets them so far apart. At one point, when Max is talking about how he decides who’s nerd and who’s not, he says “I bring order to Hatch’field High”. He totally omits the t that’s actually pronounced and GOD it’s just a lovely character detail <3",9,@acornstudios2285,False,False
249,UgwU9li_l0-bs1EaheV4AaABAg.A2sdcyNfh-fA3oNIoG_r3j,UgwU9li_l0-bs1EaheV4AaABAg,heard this from a stream iirc but I remember it being an active/directing decision for max not to pronounce his T's just before his death scene actually! primarily just for the silly but this is such a good way to look at will n jon's speech choices aughhh,4,@yhd_skeetsy,False,False
250,UgzVXO2yuRKzeCAc2e54AaABAg,root,"i love how the mentions of remedial algebra and biology imply that they’re freshmen or sophomores that failed a class- also, does anyone know who played the girl in the purple sweater from literal monster?",1,@bethanykroemer559,False,False
